Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
糸原健斗,0.17167500000000002,0.015625,0.0001,0.0001,0.125,0.15625,0.31875,0.21250000000000002,0.6875,0
井上広大,0.10899090909090908,0.03636363636363636,0.0001,0.05454545454545454,0.05454545454545454,0.36363636363636365,0.2290909090909091,0.15272727272727274,0.7454545454545455,-1
梅野隆太郎,0.1475987421383648,0.02830188679245283,0.0001,0.0001,0.09748427672955975,0.2641509433962264,0.27735849056603773,0.1849056603773585,0.7264150943396226,-2
大竹耕太郎,0.13705490196078435,0.0196078431372549,0.0001,0.0001,0.0,0.43137254901960786,0.24705882352941175,0.16470588235294117,0.8431372549019608,0
大山悠輔,0.1705422018348624,0.03302752293577982,0.0001,0.025688073394495414,0.10825688073394496,0.1614678899082569,0.3005504587155963,0.20036697247706423,0.6623853211009174,-8
小幡竜平,0.17037037037037037,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.08888888888888889,0.2,0.30222222222222217,0.20148148148148148,0.7037037037037036,-1
木浪聖也,0.15158924205378974,0.03178484107579462,0.0024449877750611247,0.0024449877750611247,0.08801955990220049,0.15647921760391198,0.34034229828850854,0.22689486552567237,0.7237163814180929,4
才木浩人,0.03826153846153846,0.019230769230769232,0.0001,0.0001,0.09615384615384616,0.4807692307692308,0.21923076923076926,0.14615384615384616,0.8461538461538463,0
坂本誠志郎,0.18328623853211012,0.013761467889908258,0.0001,0.0001,0.06422018348623854,0.1743119266055046,0.33853211009174317,0.22568807339449545,0.7385321100917432,0
佐藤輝明,0.16129032258064516,0.04233870967741935,0.008064516129032258,0.03225806451612903,0.08266129032258064,0.26814516129032256,0.2431451612903226,0.1620967741935484,0.6733870967741935,8
島田海吏,0.21256595744680853,0.02127659574468085,0.0001,0.0001,0.11702127659574468,0.1702127659574468,0.28723404255319146,0.19148936170212766,0.6489361702127658,-1
近本光司,0.2081377151799687,0.025039123630672927,0.00782472613458529,0.009389671361502348,0.11424100156494522,0.14553990610328638,0.29389671361502345,0.19593114241001564,0.6353677621283255,16
中野拓夢,0.1640378548895899,0.031545741324921134,0.0031545741324921135,0.0015772870662460567,0.0804416403785489,0.1529968454258675,0.3397476340694006,0.22649842271293377,0.7192429022082019,-2
ノイジー,0.16768523489932888,0.03355704697986577,0.0001,0.006711409395973154,0.09395973154362416,0.10738255033557047,0.35436241610738256,0.23624161073825506,0.6979865771812082,1
野口恭佑,0.16363442622950822,0.0001,0.0001,0.0001,0.11475409836065574,0.19672131147540983,0.31475409836065577,0.20983606557377052,0.7213114754098362,0
原口文仁,0.16913076923076925,0.015384615384615385,0.0001,0.03076923076923077,0.1076923076923077,0.2153846153846154,0.2769230769230769,0.1846153846153846,0.6769230769230768,1
前川右京,0.18498287292817683,0.044198895027624314,0.00010000000000000002,0.011049723756906079,0.10220994475138123,0.138121546961326,0.3116022099447514,0.2077348066298343,0.6574585635359117,0
森下翔太,0.15969581749049433,0.04562737642585552,0.003802281368821293,0.030418250950570346,0.12357414448669203,0.14828897338403044,0.2931558935361217,0.1954372623574145,0.6368821292775666,2
渡邉諒,0.18238175182481753,0.0364963503649635,0.0001,0.014598540145985401,0.08759124087591241,0.24817518248175183,0.25839416058394155,0.17226277372262772,0.6788321167883211,-2
