Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
今宮健太,0.1881352941176471,0.05882352941176471,0.00010000000000000002,0.013725490196078433,0.07843137254901962,0.13921568627450984,0.3129411764705882,0.20862745098039218,0.6607843137254902,-5
上林誠知,0.21,0.05,0.01,0.01,0.05,0.19,0.288,0.192,0.6699999999999999,5
ガルビス,0.11528461538461539,0.015384615384615385,0.0001,0.015384615384615385,0.13846153846153847,0.2230769230769231,0.2953846153846154,0.19692307692307695,0.7153846153846155,-2
甲斐拓也,0.11604938271604938,0.022222222222222223,0.0024691358024691358,0.0024691358024691358,0.10617283950617284,0.20987654320987653,0.3244444444444444,0.21629629629629632,0.7506172839506172,-2
川瀬晃,0.1884792452830189,0.04716981132075472,0.0001,0.0001,0.07547169811320754,0.19811320754716982,0.2943396226415094,0.19622641509433963,0.6886792452830188,-2
グラシアル,0.18652849740932642,0.03367875647668394,0.0051813471502590676,0.018134715025906734,0.09585492227979274,0.19430051813471502,0.27979274611398963,0.18652849740932642,0.6606217616580311,1
周東佑京,0.19811320754716982,0.015723270440251572,0.012578616352201259,0.015723270440251572,0.07861635220125786,0.1761006289308176,0.3018867924528302,0.20125786163522014,0.679245283018868,26
谷川原健太,0.11990000000000002,0.05333333333333335,0.026666666666666675,0.00010000000000000003,0.12000000000000002,0.24000000000000005,0.264,0.17600000000000002,0.68,3
デスパイネ,0.1690842900302115,0.030211480362537766,0.0001,0.04229607250755287,0.09667673716012085,0.24169184290030213,0.25196374622356493,0.16797583081570996,0.6616314199395771,0
中村晃,0.1724137931034483,0.027586206896551724,0.004597701149425287,0.016091954022988506,0.10804597701149425,0.1103448275862069,0.336551724137931,0.224367816091954,0.6712643678160919,2
野村勇,0.10344827586206896,0.04433497536945813,0.014778325123152709,0.04926108374384237,0.09359605911330049,0.31527093596059114,0.22758620689655176,0.15172413793103454,0.6945812807881775,9
野村大樹,0.13323333333333334,0.06666666666666667,0.013333333333333334,0.0001,0.05333333333333334,0.24,0.29600000000000004,0.19733333333333336,0.7333333333333334,3
牧原大成,0.21541950113378686,0.04081632653061224,0.009070294784580499,0.013605442176870748,0.045351473922902494,0.16099773242630386,0.30884353741496595,0.20589569160997734,0.6757369614512472,17
正木智也,0.1249,0.05,0.0001,0.0375,0.15,0.3,0.2025,0.135,0.6375,0
松田宣浩,0.16027735849056604,0.018867924528301886,0.009433962264150943,0.0001,0.0660377358490566,0.18867924528301888,0.3339622641509434,0.22264150943396227,0.7452830188679245,4
三森大貴,0.17162471395881007,0.029748283752860413,0.009153318077803204,0.020594965675057208,0.07093821510297482,0.1853546910755149,0.3075514874141876,0.20503432494279172,0.6979405034324941,26
柳田悠岐,0.15682281059063136,0.03665987780040733,0.002036659877800407,0.048879837067209775,0.09979633401221996,0.2158859470468432,0.26395112016293276,0.1759674134419552,0.6558044806517311,-1
柳町達,0.19495494505494507,0.038461538461538464,0.01098901098901099,0.0001,0.10989010989010989,0.21703296703296704,0.2571428571428572,0.17142857142857146,0.6456043956043956,5
リチャード,0.08561428571428571,0.014285714285714285,0.0001,0.04285714285714286,0.1,0.4142857142857143,0.2057142857142857,0.13714285714285715,0.7571428571428571,0
