Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
井上晴哉,0.1205896551724138,0.0603448275862069,0.0001,0.03017241379310345,0.1336206896551724,0.23275862068965517,0.253448275862069,0.16896551724137931,0.6551724137931034,0
エチェバリア,0.15165097276264594,0.050583657587548646,0.00010000000000000002,0.007782101167315176,0.03891050583657588,0.18677042801556423,0.33852140077821014,0.2256809338521401,0.7509727626459144,4
岡大海,0.10483870967741936,0.04435483870967742,0.008064516129032258,0.024193548387096774,0.13306451612903225,0.22580645161290322,0.27580645161290324,0.1838709677419355,0.685483870967742,18
小川龍成,0.051848051948051956,0.01298701298701299,0.00010000000000000002,0.01298701298701299,0.16883116883116886,0.2337662337662338,0.3116883116883117,0.2077922077922078,0.7532467532467533,2
荻野貴司,0.19839142091152814,0.04825737265415549,0.010723860589812333,0.013404825737265416,0.09919571045576407,0.08042895442359249,0.32975871313672916,0.2198391420911528,0.6300268096514745,21
角中勝也,0.2027985507246377,0.028985507246376812,0.0001,0.007246376811594203,0.06521739130434782,0.2536231884057971,0.2652173913043478,0.17681159420289855,0.6956521739130435,-3
佐藤都志也,0.14427860696517414,0.024875621890547265,0.0024875621890547263,0.01990049751243781,0.05970149253731343,0.15671641791044777,0.355223880597015,0.23681592039801,0.7487562189054728,6
菅野剛士,0.11817956989247314,0.06451612903225808,0.00010000000000000002,0.010752688172043013,0.07526881720430109,0.21505376344086025,0.3096774193548387,0.20645161290322583,0.7311827956989247,0
髙部瑛斗,0.20230263157894737,0.02631578947368421,0.009868421052631578,0.004934210526315789,0.06907894736842106,0.16940789473684212,0.3108552631578947,0.20723684210526316,0.6875,42
茶谷健太,0.17307692307692307,0.03205128205128205,0.00641025641025641,0.00641025641025641,0.09615384615384616,0.21153846153846154,0.2846153846153846,0.18974358974358974,0.6858974358974359,-2
中村奨吾,0.14251744966442953,0.05201342281879195,0.0001,0.020134228187919462,0.1342281879194631,0.14429530201342283,0.30402684563758386,0.20268456375838928,0.651006711409396,3
藤岡裕大,0.12325679012345679,0.02469135802469136,0.00010000000000000002,0.00010000000000000002,0.08641975308641976,0.20987654320987656,0.33333333333333337,0.22222222222222227,0.7654320987654322,0
藤原恭大,0.1665666666666667,0.015873015873015876,0.00010000000000000002,0.007936507936507938,0.07936507936507937,0.18253968253968256,0.3285714285714286,0.2190476190476191,0.7301587301587302,9
マーティン,0.07508796992481204,0.026315789473684213,0.00010000000000000002,0.03383458646616542,0.15789473684210528,0.28571428571428575,0.25263157894736843,0.16842105263157897,0.7067669172932332,1
松川虎生,0.12715849056603776,0.02358490566037736,0.0001,0.0001,0.08490566037735849,0.2830188679245283,0.28867924528301886,0.19245283018867926,0.7641509433962264,1
安田尚憲,0.15681818181818183,0.05227272727272727,0.0022727272727272726,0.020454545454545454,0.11136363636363636,0.19545454545454546,0.27681818181818185,0.18454545454545457,0.6568181818181819,0
山口航輝,0.1317051575931232,0.04011461318051576,0.0001,0.045845272206303724,0.07736389684813753,0.24068767908309455,0.27851002865329516,0.18567335243553013,0.7048710601719199,1
レアード,0.11353636363636363,0.022727272727272728,0.0001,0.03787878787878788,0.06313131313131314,0.23232323232323232,0.3181818181818182,0.21212121212121213,0.7626262626262627,0
