Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
會澤翼,0.11268195488721804,0.03007518796992481,0.0001,0.007518796992481203,0.10526315789473684,0.19548872180451127,0.3293233082706767,0.21954887218045116,0.7443609022556391,0
秋山翔吾,0.18426501035196688,0.041407867494824016,0.012422360248447204,0.008281573498964804,0.08074534161490683,0.16770186335403728,0.3031055900621118,0.2020703933747412,0.6728778467908902,20
上本崇司,0.19927536231884058,0.025362318840579712,0.0036231884057971015,0.0036231884057971015,0.07608695652173914,0.16666666666666666,0.31521739130434784,0.2101449275362319,0.6920289855072465,7
大盛穂,0.09849154929577464,0.028169014084507043,0.0001,0.014084507042253521,0.056338028169014086,0.30985915492957744,0.29577464788732394,0.1971830985915493,0.8028169014084507,-2
菊池涼介,0.18959072164948454,0.03505154639175258,0.0001,0.010309278350515464,0.07010309278350516,0.1402061855670103,0.33278350515463917,0.22185567010309282,0.6948453608247422,-3
九里亜蓮,0.036737037037037026,0.0001,0.0001,0.0001,0.0,0.46296296296296297,0.3,0.2,0.962962962962963,0
小園海斗,0.1928104575163399,0.03594771241830066,0.022875816993464054,0.019607843137254905,0.03921568627450981,0.12418300653594773,0.3392156862745098,0.22614379084967323,0.6895424836601307,21
坂倉将吾,0.16294642857142858,0.04241071428571429,0.002232142857142857,0.026785714285714284,0.11160714285714286,0.14955357142857142,0.3026785714285714,0.2017857142857143,0.6540178571428572,6
末包昇大,0.1437356164383562,0.04109589041095891,0.00010000000000000002,0.07534246575342467,0.04794520547945206,0.27397260273972607,0.25068493150684934,0.1671232876712329,0.6917808219178083,0
田中広輔,0.13823992094861662,0.039525691699604744,0.0001,0.023715415019762844,0.10276679841897234,0.18972332015810275,0.3035573122529644,0.20237154150197628,0.6956521739130435,-10
デビッドソン,0.09711286089238845,0.04199475065616798,0.0026246719160104987,0.049868766404199474,0.08136482939632546,0.31496062992125984,0.24724409448818896,0.16482939632545934,0.7270341207349081,1
堂林翔太,0.1618718309859155,0.045774647887323945,0.0001,0.04225352112676056,0.06690140845070422,0.2535211267605634,0.2577464788732394,0.17183098591549295,0.6830985915492958,-11
床田寛樹,0.13980000000000004,0.08,0.0001,0.0001,0.04,0.24,0.3,0.2,0.74,0
西川龍馬,0.21896162528216703,0.045146726862302484,0.002257336343115124,0.020316027088036117,0.04966139954853273,0.11738148984198646,0.327765237020316,0.218510158013544,0.6636568848758465,-2
韮澤雄也,0.09070909090909092,0.03636363636363637,0.00010000000000000002,0.00010000000000000002,0.09090909090909093,0.2363636363636364,0.32727272727272727,0.2181818181818182,0.781818181818182,0
野間峻祥,0.22478038277511964,0.02631578947368421,0.0023923444976076554,0.0001,0.09090909090909091,0.12200956937799043,0.32009569377990427,0.21339712918660286,0.6555023923444976,-4
羽月隆太郎,0.11300754716981132,0.018867924528301886,0.0001,0.0001,0.07547169811320754,0.22641509433962265,0.33962264150943394,0.22641509433962265,0.7924528301886793,2
林晃汰,0.1128032258064516,0.06451612903225806,0.0001,0.016129032258064516,0.06451612903225806,0.3225806451612903,0.2516129032258065,0.167741935483871,0.7419354838709677,0
マクブルーム,0.12345212355212355,0.04633204633204633,0.0001,0.023166023166023165,0.11196911196911197,0.21621621621621623,0.2872586872586872,0.1915057915057915,0.6949806949806949,1
松山竜平,0.1728769230769231,0.057692307692307696,0.0001,0.0001,0.07051282051282051,0.17307692307692307,0.3153846153846153,0.21025641025641023,0.6987179487179487,0
矢野雅哉,0.13678630136986303,0.0136986301369863,0.0001,0.0001,0.0958904109589041,0.23972602739726026,0.3082191780821918,0.20547945205479456,0.7534246575342466,7
