Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
安達了一,0.16146470588235298,0.0001,0.0001,0.0001,0.07352941176470588,0.2647058823529412,0.3,0.2,0.7647058823529411,-1
大城滉二,0.09793921568627452,0.05882352941176471,0.00010000000000000002,0.019607843137254905,0.09803921568627452,0.15686274509803924,0.3411764705882353,0.2274509803921569,0.7254901960784315,1
太田椋,0.14275714285714286,0.04285714285714286,0.0001,0.02857142857142857,0.08571428571428572,0.11428571428571428,0.35142857142857137,0.23428571428571426,0.7,0
小田裕也,0.17637058823529414,0.07352941176470588,0.0001,0.014705882352941176,0.058823529411764705,0.22058823529411764,0.27352941176470585,0.18235294117647058,0.676470588235294,1
宜保翔,0.22202222222222223,0.030864197530864196,0.0001,0.0001,0.043209876543209874,0.15432098765432098,0.3296296296296296,0.2197530864197531,0.7037037037037037,-3
紅林弘太郎,0.19502074688796683,0.039419087136929466,0.0020746887966804984,0.016597510373443987,0.06016597510373445,0.1307053941908714,0.3336099585062241,0.22240663900414942,0.6867219917012449,-5
ゴンザレス,0.12139532710280375,0.04361370716510904,0.00010000000000000002,0.03738317757009346,0.06230529595015577,0.264797507788162,0.28224299065420566,0.18816199376947046,0.7352024922118381,2
シュウィンデル,0.1284714285714286,0.042857142857142864,0.00010000000000000002,0.014285714285714287,0.0,0.24285714285714288,0.34285714285714286,0.2285714285714286,0.8142857142857143,0
杉本裕太郎,0.14324324324324325,0.032432432432432434,0.002702702702702703,0.043243243243243246,0.07567567567567568,0.27297297297297296,0.25783783783783787,0.1718918918918919,0.7027027027027027,1
セデーニョ,0.14428502673796792,0.0374331550802139,0.0001,0.0481283422459893,0.0481283422459893,0.25133689839572193,0.2823529411764706,0.18823529411764706,0.7219251336898396,0
茶野篤政,0.1917604651162791,0.020348837209302327,0.0001,0.0029069767441860465,0.06976744186046512,0.22093023255813954,0.2965116279069767,0.19767441860465118,0.7151162790697675,-3
頓宮裕真,0.18615277161862528,0.050997782705099776,0.0001,0.03547671840354767,0.10421286031042129,0.15299334811529933,0.282039911308204,0.18802660753880268,0.623059866962306,0
中川圭太,0.15985790408525755,0.05150976909413854,0.008880994671403197,0.021314387211367674,0.08880994671403197,0.15985790408525755,0.3058614564831261,0.20390763765541742,0.6696269982238011,10
西野真弘,0.13023478260869567,0.043478260869565216,0.0001,0.0001,0.07971014492753623,0.06521739130434782,0.40869565217391296,0.27246376811594203,0.7463768115942029,0
野口智哉,0.13618677042801555,0.042801556420233464,0.011673151750972763,0.007782101167315175,0.10116731517509728,0.2723735408560311,0.2568093385214008,0.17120622568093388,0.7003891050583658,9
廣岡大志,0.11650485436893204,0.038834951456310676,0.009708737864077669,0.009708737864077669,0.11650485436893204,0.2524271844660194,0.2737864077669903,0.18252427184466022,0.70873786407767,-1
福田周平,0.14892280701754387,0.008771929824561403,0.0001,0.0001,0.14035087719298245,0.13157894736842105,0.34210526315789475,0.2280701754385965,0.7017543859649124,3
宗佑磨,0.17364016736401675,0.03556485355648536,0.006276150627615063,0.0041841004184100415,0.08368200836820083,0.11506276150627615,0.3489539748953975,0.23263598326359836,0.696652719665272,8
森友哉,0.152317880794702,0.052980132450331126,0.004415011037527594,0.039735099337748346,0.1346578366445916,0.1346578366445916,0.28874172185430463,0.1924944812362031,0.6158940397350994,8
若月健矢,0.16352201257861634,0.0440251572327044,0.0031446540880503146,0.018867924528301886,0.050314465408805034,0.20754716981132076,0.30754716981132074,0.2050314465408805,0.720125786163522,3
渡部遼人,0.09595384615384617,0.03846153846153847,0.00010000000000000002,0.00010000000000000002,0.15384615384615388,0.13461538461538464,0.34615384615384615,0.23076923076923078,0.7115384615384616,0
