Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
東克樹,0.0890857142857143,0.01785714285714286,0.00010000000000000002,0.00010000000000000002,0.03571428571428572,0.3035714285714286,0.3321428571428572,0.22142857142857147,0.8571428571428572,0
伊藤光,0.15330909090909092,0.045454545454545456,0.0001,0.005681818181818182,0.0625,0.23295454545454544,0.3,0.2,0.7329545454545454,0
蝦名達夫,0.0978392156862745,0.0196078431372549,0.0001,0.0001,0.09803921568627451,0.23529411764705882,0.32941176470588235,0.21960784313725493,0.7843137254901961,1
オースティン,0.12942962962962964,0.1111111111111111,0.0001,0.0001,0.1111111111111111,0.24074074074074073,0.24444444444444446,0.16296296296296298,0.6481481481481481,0
大田泰示,0.11817956989247312,0.06451612903225806,0.0001,0.021505376344086023,0.05913978494623656,0.26344086021505375,0.2838709677419355,0.189247311827957,0.7365591397849462,0
梶原昂希,0.16656666666666667,0.037037037037037035,0.018518518518518517,0.0001,0.018518518518518517,0.3333333333333333,0.25555555555555554,0.1703703703703704,0.7592592592592592,2
神里和毅,0.11310754716981132,0.018867924528301886,0.018867924528301886,0.0001,0.07547169811320754,0.3018867924528302,0.2830188679245283,0.18867924528301888,0.7735849056603774,1
京田陽太,0.18108466898954706,0.013937282229965157,0.0001,0.003484320557491289,0.09407665505226481,0.11498257839721254,0.3554006968641115,0.2369337979094077,0.7073170731707318,-1
楠本泰史,0.10785454545454545,0.05113636363636364,0.0001,0.011363636363636364,0.07954545454545454,0.19886363636363635,0.3306818181818182,0.22045454545454546,0.75,0
桑原将志,0.15448851774530273,0.048016701461377875,0.008350730688935283,0.014613778705636744,0.0688935281837161,0.11273486430062632,0.35574112734864305,0.23716075156576205,0.7056367432150314,-1
佐野恵太,0.17455138662316477,0.04241435562805873,0.0032626427406199023,0.021207177814029365,0.08156606851549755,0.12561174551386622,0.3308319738988581,0.2205546492659054,0.6769983686786297,2
柴田竜拓,0.07565757575757576,0.015151515151515152,0.015151515151515152,0.0001,0.16666666666666666,0.13636363636363635,0.35454545454545455,0.2363636363636364,0.7272727272727273,1
関根大気,0.19172932330827067,0.03195488721804511,0.005639097744360902,0.007518796992481203,0.06203007518796992,0.09962406015037593,0.3609022556390977,0.24060150375939848,0.7011278195488722,14
ソト,0.11769448621553884,0.05513784461152882,0.0001,0.03508771929824561,0.10776942355889724,0.24812030075187969,0.2616541353383459,0.17443609022556394,0.6842105263157896,-4
戸柱恭孝,0.143646408839779,0.04419889502762431,0.0055248618784530384,0.027624309392265192,0.0718232044198895,0.16574585635359115,0.3248618784530387,0.21657458563535914,0.707182320441989,3
林琢真,0.1556441558441559,0.03246753246753247,0.00010000000000000002,0.00010000000000000002,0.03896103896103897,0.18831168831168835,0.35064935064935066,0.2337662337662338,0.7727272727272727,1
牧秀悟,0.1537190082644628,0.06446280991735537,0.0049586776859504135,0.047933884297520664,0.06611570247933884,0.14049586776859505,0.3133884297520661,0.20892561983471075,0.6628099173553719,7
宮﨑敏郎,0.18645097613882863,0.05856832971800434,0.0001,0.04338394793926247,0.10629067245119306,0.09327548806941431,0.3071583514099783,0.2047722342733189,0.6052060737527115,1
大和,0.19980000000000003,0.017391304347826087,0.0001,0.0001,0.06086956521739131,0.1,0.37304347826086953,0.24869565217391304,0.7217391304347827,1
山本祐大,0.185,0.035,0.005,0.015,0.095,0.13,0.321,0.21400000000000002,0.665,3
