Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
アキーノ,0.0734294117647059,0.05882352941176472,0.00010000000000000003,0.01470588235294118,0.02941176470588236,0.47058823529411775,0.21176470588235297,0.14117647058823532,0.8235294117647061,-2
アルモンテ,0.14804814814814815,0.018518518518518517,0.0001,0.018518518518518517,0.018518518518518517,0.3333333333333333,0.2777777777777778,0.18518518518518523,0.7962962962962964,0
石川昂弥,0.13998620689655172,0.05818965517241379,0.0001,0.028017241379310345,0.05603448275862069,0.14870689655172414,0.34137931034482755,0.2275862068965517,0.7176724137931034,0
石橋康太,0.12977012987012987,0.07792207792207792,0.0001,0.025974025974025976,0.012987012987012988,0.09090909090909091,0.39740259740259737,0.26493506493506497,0.7532467532467533,0
鵜飼航丞,0.09564468085106383,0.010638297872340425,0.0001,0.031914893617021274,0.031914893617021274,0.32978723404255317,0.3,0.2,0.8297872340425532,-1
宇佐見真吾,0.2167141592920354,0.02654867256637168,0.0001,0.01327433628318584,0.07964601769911504,0.2079646017699115,0.27345132743362827,0.1823008849557522,0.663716814159292,0
大島洋平,0.2367421052631579,0.03441295546558704,0.004048582995951417,0.0001,0.04048582995951417,0.08704453441295547,0.3582995951417004,0.23886639676113364,0.6842105263157895,10
小笠原慎之介,0.07672307692307692,0.019230769230769232,0.0001,0.0001,0.038461538461538464,0.5384615384615384,0.19615384615384612,0.13076923076923075,0.8653846153846153,0
岡林勇希,0.2037914691943128,0.03317535545023697,0.01579778830963665,0.004739336492890996,0.061611374407582936,0.1406003159557662,0.3241706161137441,0.2161137440758294,0.6808846761453397,26
カリステ,0.14524883720930234,0.046511627906976744,0.0001,0.029069767441860465,0.040697674418604654,0.20930232558139536,0.31744186046511624,0.21162790697674416,0.7383720930232558,-4
木下拓哉,0.14593174603174608,0.04761904761904762,0.00010000000000000002,0.015873015873015876,0.09841269841269842,0.17460317460317462,0.31047619047619046,0.206984126984127,0.692063492063492,0
後藤駿太,0.0978392156862745,0.058823529411764705,0.0001,0.0001,0.09803921568627451,0.35294117647058826,0.23529411764705876,0.1568627450980392,0.7450980392156862,0
高橋周平,0.16259069767441864,0.03488372093023256,0.0001,0.0001,0.06976744186046512,0.23837209302325582,0.2965116279069767,0.19767441860465118,0.7325581395348837,1
ビシエド,0.17857435158501442,0.025936599423631124,0.0001,0.01729106628242075,0.0893371757925072,0.11815561959654179,0.34236311239193085,0.2282420749279539,0.6887608069164266,0
ブライト健太,0.17627058823529415,0.0001,0.029411764705882353,0.0001,0.10294117647058823,0.29411764705882354,0.238235294117647,0.1588235294117647,0.6911764705882352,8
福永裕基,0.15692307692307692,0.04923076923076923,0.003076923076923077,0.006153846153846154,0.06769230769230769,0.19076923076923077,0.3156923076923077,0.21046153846153848,0.716923076923077,1
細川成也,0.13194444444444445,0.052083333333333336,0.001736111111111111,0.041666666666666664,0.09895833333333333,0.2795138888888889,0.23645833333333333,0.15763888888888888,0.6736111111111112,3
村松開人,0.16776315789473684,0.013157894736842105,0.003289473684210526,0.003289473684210526,0.05592105263157895,0.1611842105263158,0.3572368421052632,0.23815789473684212,0.7565789473684211,0
龍空,0.14802631578947367,0.009868421052631578,0.006578947368421052,0.003289473684210526,0.05592105263157895,0.19407894736842105,0.3493421052631579,0.23289473684210527,0.7763157894736842,6
