Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
青木宣親,0.16656666666666667,0.030303030303030304,0.0001,0.011363636363636364,0.16287878787878787,0.10606060606060606,0.3136363636363636,0.2090909090909091,0.6287878787878788,2
内山壮真,0.13382899628252787,0.04460966542750929,0.0037174721189591076,0.022304832713754646,0.07806691449814127,0.137546468401487,0.34795539033457246,0.23197026022304834,0.7174721189591078,6
オスナ,0.14907127071823206,0.0423572744014733,0.0001,0.0423572744014733,0.07366482504604052,0.14548802946593,0.32817679558011054,0.21878453038674037,0.692449355432781,-6
川端慎吾,0.2379952380952381,0.02857142857142857,0.0001,0.01904761904761905,0.09523809523809523,0.09523809523809523,0.3142857142857143,0.20952380952380956,0.6190476190476191,0
古賀優大,0.22490000000000004,0.012500000000000002,0.00010000000000000002,0.012500000000000002,0.11250000000000002,0.07500000000000001,0.3375,0.22500000000000003,0.6375000000000001,0
サンタナ,0.1743186046511628,0.06201550387596899,0.0001,0.03488372093023256,0.08914728682170543,0.22093023255813954,0.25116279069767444,0.16744186046511633,0.6395348837209303,2
塩見泰隆,0.17703349282296652,0.0430622009569378,0.009569377990430622,0.03827751196172249,0.10526315789473684,0.19138755980861244,0.26124401913875595,0.1741626794258373,0.6267942583732057,3
武岡龍世,0.16292134831460675,0.016853932584269662,0.011235955056179775,0.0056179775280898875,0.0449438202247191,0.2640449438202247,0.29662921348314614,0.1977528089887641,0.758426966292135,7
長岡秀樹,0.15983606557377053,0.038934426229508205,0.002049180327868853,0.006147540983606558,0.06967213114754099,0.11680327868852461,0.3639344262295082,0.24262295081967217,0.723360655737705,3
中村悠平,0.13819787234042555,0.03723404255319149,0.0001,0.010638297872340425,0.10904255319148937,0.15691489361702127,0.32872340425531915,0.21914893617021278,0.7047872340425532,-2
並木秀尊,0.19540229885057472,0.017241379310344827,0.005747126436781609,0.005747126436781609,0.05172413793103448,0.1896551724137931,0.3206896551724138,0.2137931034482759,0.7241379310344829,14
濱田太貴,0.13395797101449278,0.06159420289855073,0.0001,0.018115942028985508,0.07246376811594203,0.21739130434782608,0.29782608695652174,0.19855072463768117,0.713768115942029,2
丸山和郁,0.14130943396226417,0.04716981132075472,0.0001,0.0001,0.05660377358490566,0.25471698113207547,0.3,0.2,0.7547169811320755,1
宮本丈,0.12175121951219511,0.04065040650406504,0.0001,0.0001,0.17886178861788618,0.14634146341463414,0.3073170731707317,0.20487804878048782,0.6585365853658536,1
村上宗隆,0.11380284757118929,0.04690117252931324,0.00010000000000000002,0.05192629815745394,0.16247906197654943,0.28140703517587945,0.20603015075376885,0.13735343383584592,0.6247906197654942,-1
山崎晃大朗,0.20241437908496734,0.013071895424836602,0.0001,0.0001,0.06535947712418301,0.21568627450980393,0.30196078431372547,0.20130718954248367,0.718954248366013,7
山田哲人,0.11611374407582939,0.04976303317535545,0.0071090047393364926,0.03317535545023697,0.0995260663507109,0.24170616113744076,0.271563981042654,0.181042654028436,0.6943127962085307,13
