Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
大城滉二,0.24044074074074076,0.0001,0.0001,0.0001,0.05555555555555555,0.25925925925925924,0.26666666666666666,0.17777777777777778,0.7037037037037037,1
太田椋,0.2333494773519164,0.02439024390243903,0.00010000000000000002,0.01742160278745645,0.08362369337979096,0.20905923344947738,0.25923344947735194,0.17282229965156798,0.6411149825783973,-4
来田涼斗,0.1825923076923077,0.038461538461538464,0.0001,0.019230769230769232,0.057692307692307696,0.25,0.27115384615384613,0.18076923076923077,0.7019230769230769,4
紅林弘太郎,0.16216216216216217,0.033783783783783786,0.0033783783783783786,0.016891891891891893,0.08108108108108109,0.125,0.34662162162162163,0.2310810810810811,0.7027027027027027,-1
杉本裕太郎,0.16666666666666666,0.04421768707482993,0.003401360544217687,0.027210884353741496,0.1054421768707483,0.24489795918367346,0.24489795918367346,0.163265306122449,0.653061224489796,4
ディアス,0.18171818181818186,0.040404040404040414,0.00010000000000000002,0.010101010101010104,0.09090909090909093,0.21212121212121215,0.2787878787878788,0.1858585858585859,0.6767676767676769,0
頓宮裕真,0.15966331360946748,0.04142011834319527,0.0001,0.023668639053254437,0.10059171597633136,0.1390532544378698,0.32130177514792896,0.21420118343195266,0.6745562130177514,1
中川圭太,0.16245487364620942,0.06137184115523466,0.003610108303249098,0.025270758122743684,0.05415162454873647,0.12996389891696752,0.33790613718411555,0.22527075812274372,0.6931407942238268,8
西川龍馬,0.21160409556313994,0.06825938566552901,0.0034129692832764505,0.013651877133105802,0.03754266211604096,0.14334470989761092,0.31331058020477814,0.20887372013651878,0.6655290102389078,5
西野真弘,0.1875,0.017857142857142856,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.0625,0.38571428571428573,0.2571428571428572,0.7053571428571429,3
野口智哉,0.015625000000000003,0.07812500000000001,0.015625000000000003,0.015625000000000003,0.14062500000000003,0.25000000000000006,0.290625,0.19375000000000003,0.7343750000000002,1
廣岡大志,0.1875,0.03365384615384615,0.004807692307692308,0.019230769230769232,0.11538461538461539,0.16826923076923078,0.28269230769230763,0.18846153846153843,0.6394230769230769,0
福田周平,0.13695490196078436,0.0001,0.0001,0.0001,0.0784313725490196,0.1568627450980392,0.3764705882352941,0.25098039215686274,0.7843137254901961,1
福永奨,0.09249259259259258,0.037037037037037035,0.018518518518518517,0.0001,0.05555555555555555,0.2962962962962963,0.3,0.2,0.7962962962962963,3
麦谷祐介,0.2234842105263158,0.0001,0.013157894736842105,0.0001,0.07894736842105263,0.2236842105263158,0.2763157894736842,0.1842105263157895,0.6842105263157895,7
宗佑磨,0.15920398009950248,0.03980099502487562,0.004975124378109453,0.01990049751243781,0.0945273631840796,0.11940298507462686,0.3373134328358209,0.22487562189054727,0.681592039800995,-1
森友哉,0.15807338129496404,0.050359712230215826,0.0001,0.0001,0.12949640287769784,0.16546762589928057,0.29784172661870506,0.19856115107913672,0.6618705035971224,0
若月健矢,0.17777777777777778,0.044444444444444446,0.0044444444444444444,0.017777777777777778,0.07111111111111111,0.14666666666666667,0.3226666666666666,0.2151111111111111,0.6844444444444444,4
