Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
淺間大基,0.19047619047619047,0.031746031746031744,0.007936507936507936,0.007936507936507936,0.0873015873015873,0.2777777777777778,0.2380952380952381,0.15873015873015875,0.6746031746031746,3
石井一成,0.136986301369863,0.0502283105022831,0.0045662100456621,0.0182648401826484,0.0593607305936073,0.1917808219178082,0.32328767123287677,0.2155251141552512,0.7305936073059363,-1
五十幡亮汰,0.11801023622047245,0.015748031496062995,0.007874015748031498,0.00010000000000000002,0.05511811023622048,0.26771653543307095,0.32125984251968503,0.21417322834645672,0.8031496062992126,3
加藤豪将,0.14265714285714287,0.015873015873015872,0.0001,0.0001,0.07936507936507936,0.1746031746031746,0.3523809523809524,0.23492063492063495,0.761904761904762,0
上川畑大悟,0.18688524590163935,0.013114754098360656,0.006557377049180328,0.003278688524590164,0.09180327868852459,0.13114754098360656,0.34032786885245897,0.22688524590163933,0.6983606557377049,11
清宮幸太郎,0.16109422492401215,0.0547112462006079,0.00303951367781155,0.04559270516717325,0.1094224924012158,0.1884498480243161,0.2626139817629179,0.17507598784194528,0.6261398176291793,-2
郡司裕也,0.17565757575757576,0.028282828282828285,0.0001,0.024242424242424242,0.08888888888888889,0.14343434343434344,0.32363636363636367,0.2157575757575758,0.6828282828282829,-2
スティーブンソン,0.126784126984127,0.031746031746031744,0.0001,0.0001,0.015873015873015872,0.38095238095238093,0.26666666666666666,0.17777777777777778,0.8253968253968254,-3
田宮裕涼,0.19484240687679086,0.0343839541547278,0.005730659025787966,0.00859598853868195,0.08022922636103154,0.20343839541547282,0.2836676217765043,0.18911174785100288,0.6762177650429799,8
奈良間大己,0.13980000000000004,0.02666666666666667,0.0001,0.0001,0.013333333333333334,0.26,0.33599999999999997,0.22399999999999998,0.82,2
野村佑希,0.13157894736842105,0.046052631578947366,0.006578947368421052,0.013157894736842105,0.05263157894736842,0.18421052631578946,0.3394736842105263,0.22631578947368422,0.75,5
伏見寅威,0.19001739130434786,0.02717391304347826,0.0001,0.0001,0.03260869565217391,0.14130434782608695,0.3652173913043478,0.24347826086956526,0.75,0
細川凌平,0.17167500000000002,0.015625,0.0001,0.0001,0.0625,0.171875,0.346875,0.23125,0.75,1
マルティネス,0.11982570806100218,0.04357298474945534,0.008714596949891068,0.02832244008714597,0.13507625272331156,0.22004357298474944,0.26666666666666666,0.17777777777777778,0.664488017429194,12
松本剛,0.17078189300411523,0.037037037037037035,0.00205761316872428,0.00205761316872428,0.05761316872427984,0.10699588477366255,0.37407407407407406,0.24938271604938272,0.7304526748971194,7
万波中正,0.1365906474820144,0.06115107913669065,0.0001,0.03237410071942446,0.07913669064748201,0.2158273381294964,0.2848920863309352,0.1899280575539568,0.6906474820143884,-4
水谷瞬,0.1813031161473088,0.05099150141643059,0.0084985835694051,0.025495750708215296,0.0679886685552408,0.2237960339943343,0.2651558073654391,0.1767705382436261,0.6657223796033995,11
水野達稀,0.1392757660167131,0.022284122562674095,0.022284122562674095,0.019498607242339833,0.03899721448467967,0.22562674094707522,0.31922005571030637,0.2128133704735376,0.7576601671309191,23
レイエス,0.15217391304347827,0.04076086956521739,0.002717391304347826,0.06793478260869565,0.08423913043478261,0.24456521739130435,0.24456521739130435,0.1630434782608696,0.6521739130434783,3
