Player,1B_ratio,2B_ratio,3B_ratio,HR_ratio,BB+HBP_ratio,SO_ratio,Ground_Out_ratio,Fly_Out_ratio,Out_ratio,Speed
浅村栄斗,0.15569710144927537,0.034420289855072464,0.0001,0.025362318840579712,0.13043478260869565,0.18297101449275363,0.2826086956521739,0.18840579710144928,0.6539855072463767,-3
阿部寿樹,0.11023622047244094,0.051181102362204724,0.007874015748031496,0.03543307086614173,0.08267716535433071,0.2125984251968504,0.3,0.2,0.7125984251968505,2
石原彪,0.0929232558139535,0.029069767441860468,0.00010000000000000002,0.023255813953488375,0.07558139534883722,0.2906976744186047,0.2930232558139535,0.19534883720930235,0.7790697674418605,0
伊藤裕季也,0.168,0.048,0.008,0.016,0.048,0.272,0.26399999999999996,0.176,0.712,1
太田光,0.11152416356877325,0.03717472118959109,0.011152416356877325,0.007434944237918216,0.05576208178438662,0.21561338289962828,0.3368029739776952,0.22453531598513016,0.7769516728624537,11
岡島豪郎,0.13978494623655913,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.12903225806451613,0.16129032258064516,0.32258064516129037,0.21505376344086025,0.6989247311827957,1
小郷裕哉,0.16822429906542055,0.037383177570093455,0.009345794392523364,0.010903426791277258,0.11059190031152648,0.18691588785046728,0.285981308411215,0.19065420560747667,0.663551401869159,40
黒川史陽,0.18323333333333336,0.01666666666666667,0.00010000000000000002,0.01666666666666667,0.06666666666666668,0.20000000000000004,0.31,0.2066666666666667,0.7166666666666667,0
小深田大翔,0.16666666666666666,0.017241379310344827,0.007662835249042145,0.005747126436781609,0.0842911877394636,0.16091954022988506,0.33448275862068966,0.22298850574712648,0.7183908045977012,21
島内宏明,0.15574415584415585,0.01948051948051948,0.006493506493506494,0.0001,0.12337662337662338,0.1038961038961039,0.35454545454545455,0.2363636363636364,0.6948051948051948,3
鈴木大地,0.19130434782608696,0.02391304347826087,0.010869565217391304,0.008695652173913044,0.0782608695652174,0.09347826086956522,0.3560869565217391,0.2373913043478261,0.6869565217391305,15
辰己涼介,0.19597989949748743,0.03685092127303183,0.020100502512562814,0.011725293132328308,0.08710217755443886,0.18090452261306533,0.2804020100502513,0.1869346733668342,0.6482412060301508,52
中島大輔,0.140625,0.0625,0.0078125,0.0078125,0.0390625,0.1640625,0.346875,0.23125,0.7421875,4
フランコ,0.15216337448559675,0.020576131687242802,0.00010000000000000002,0.03292181069958849,0.045267489711934165,0.20164609053497945,0.32839506172839505,0.2189300411522634,0.748971193415638,0
村林一輝,0.18038528896672504,0.02276707530647986,0.005253940455341506,0.010507880910683012,0.040280210157618214,0.159369527145359,0.34886164623467597,0.23257443082311735,0.7408056042031523,12
茂木栄五郎,0.16,0.05333333333333334,0.013333333333333334,0.013333333333333334,0.06666666666666667,0.17333333333333334,0.312,0.20800000000000002,0.6933333333333334,3
安田悠馬,0.1874,0.046875,0.0001,0.015625,0.046875,0.296875,0.24375,0.1625,0.703125,0
渡邊佳明,0.20759220779220783,0.012987012987012988,0.0001,0.0001,0.07142857142857142,0.16883116883116883,0.3233766233766233,0.21558441558441555,0.7077922077922076,0
